player_code,player_id,first_name,second_name,web_name,team_code,position,source_season
591384,793,George,King,King,31,Defender,2025-2026
502988,798,Danny,Imray,Imray,31,Defender,2025-2026
215413,242,Kiernan,Dewsbury-Hall,Dewsbury-Hall,11,Midfielder,2025-2026
550615,243,Tyrique,George,George,11,Midfielder,2025-2026
111234,287,Jordan,Pickford,Pickford,11,Goalkeeper,2025-2026
229600,288,Mark,Travers,Travers,11,Goalkeeper,2025-2026
447325,289,Harry,Tyrer,Tyrer,11,Goalkeeper,2025-2026
480455,290,Jarrad,Branthwaite,Branthwaite,11,Defender,2025-2026
17761,291,James,Tarkowski,Tarkowski,11,Defender,2025-2026
224967,292,Vitalii,Mykolenko,Mykolenko,11,Defender,2025-2026
512462,293,Jake,O'Brien,O'Brien,11,Defender,2025-2026
59949,294,Séamus,Coleman,Coleman,11,Defender,2025-2026
106611,295,Michael,Keane,Keane,11,Defender,2025-2026
243571,296,Nathan,Patterson,Patterson,11,Defender,2025-2026
496178,297,Roman,Dixon,Dixon,11,Defender,2025-2026
474907,298,Reece,Welch,Welch,11,Defender,2025-2026
440993,299,Iliman,Ndiaye,Ndiaye,11,Midfielder,2025-2026
433154,300,Dwight,McNeil,McNeil,11,Midfielder,2025-2026
502697,301,Carlos,Alcaraz Durán,Alcaraz,11,Midfielder,2025-2026
80801,302,Idrissa Gana,Gueye,Gana,11,Midfielder,2025-2026
232928,303,James,Garner,Garner,11,Midfielder,2025-2026
490094,304,Tim,Iroegbunam,Iroegbunam,11,Midfielder,2025-2026
547801,306,Callum,Bates,Bates,11,Midfielder,2025-2026
504296,307,Coby,Ebere,Ebere,11,Midfielder,2025-2026
496279,308,Isaac,Heath,Heath,11,Midfielder,2025-2026
491557,309,Jenson,Metcalfe,Metcalfe,11,Midfielder,2025-2026
586309,310,Thierno,Barry,Barry,11,Forward,2025-2026
486385,311,Norberto Bercique,Gomes Betuncal,Beto,11,Forward,2025-2026
491012,312,Youssef,Ramalho Chermiti,Y.Chermiti,11,Forward,2025-2026
536241,313,Martin,Sherif,Sherif,11,Forward,2025-2026
114283,419,Jack,Grealish,Grealish,11,Midfielder,2025-2026
499300,667,Adam,Aznou,Aznou,11,Defender,2025-2026
461446,704,Tyler,Onyango,Onyango,11,Midfielder,2025-2026
491745,705,Elijah,Campbell,Campbell,11,Defender,2025-2026
496661,707,Tyler,Dibling,Dibling,11,Midfielder,2025-2026
513466,728,Merlin,Röhl,Röhl,11,Midfielder,2025-2026
629068,779,Braiden,Graham,Graham,11,Forward,2025-2026
80201,314,Bernd,Leno,Leno,54,Goalkeeper,2025-2026
169528,316,Antonee,Robinson,Robinson,54,Defender,2025-2026
174874,317,Joachim,Andersen,Andersen,54,Defender,2025-2026
232892,318,Calvin,Bassey,Bassey,54,Defender,2025-2026
219924,320,Issa,Diop,Diop,54,Defender,2025-2026
246301,321,Jorge,Cuenca Barreno,J.Cuenca,54,Defender,2025-2026
153133,324,Alex,Iwobi,Iwobi,54,Midfielder,2025-2026
209289,325,Emile,Smith Rowe,Smith Rowe,54,Midfielder,2025-2026
156689,327,Andreas,Hoelgebaum Pereira,Andreas,54,Midfielder,2025-2026
153682,329,Harry,Wilson,Wilson,54,Midfielder,2025-2026
76357,331,Tom,Cairney,Cairney,54,Midfielder,2025-2026
573062,333,Martial,Godo,Godo,54,Midfielder,2025-2026
515024,334,Luke,Harris,Harris,54,Midfielder,2025-2026
577725,335,Josh,King,King,54,Midfielder,2025-2026
153366,336,Harrison,Reed,Reed,54,Midfielder,2025-2026
102057,337,Raúl,Jiménez Rodríguez,Raúl,54,Forward,2025-2026
244042,338,Rodrigo,Muniz Carvalho,Muniz,54,Forward,2025-2026
218328,727,Samuel,Chukwueze,Chukwueze,54,Midfielder,2025-2026
560552,731,Kevin,Santos Lopes de Macedo,Kevin,54,Midfielder,2025-2026
631786,737,Jonah,Kusi-Asare,Kusi-Asare,54,Forward,2025-2026
619536,770,Seth,Ridgeon,Ridgeon,54,Midfielder,2025-2026
505079,786,Alfie,McNally,McNally,54,Goalkeeper,2025-2026
536916,168,Facundo,Buonanotte,Buonanotte,2,Midfielder,2025-2026
437495,339,Illan,Meslier,Meslier,2,Goalkeeper,2025-2026
59735,341,Karl,Darlow,Darlow,2,Goalkeeper,2025-2026
226182,342,Jayden,Bogle,Bogle,2,Defender,2025-2026
222694,343,Pascal,Struijk,Struijk,2,Defender,2025-2026
434752,344,Jaka,Bijol,Bijol,2,Defender,2025-2026
437738,345,Sebastiaan,Bornauw,Bornauw,2,Defender,2025-2026
113564,346,Sam,Byram,Byram,2,Defender,2025-2026
243526,347,Gabriel,Gudmundsson,Gudmundsson,2,Defender,2025-2026
214225,348,Joe,Rodon,Rodon,2,Defender,2025-2026
492368,349,Isaac,Schmidt,Schmidt,2,Defender,2025-2026
492859,351,Wilfried,Gnonto,Gnonto,2,Midfielder,2025-2026
221399,352,Jack,Harrison,Harrison,2,Midfielder,2025-2026
200617,353,Daniel,James,James,2,Midfielder,2025-2026
199598,354,Ethan,Ampadu,Ampadu,2,Midfielder,2025-2026
248937,355,Sam,Greenwood,Greenwood,2,Midfielder,2025-2026
486520,356,Ilia,Gruev,Gruev,2,Midfielder,2025-2026
433952,357,Largie,Ramazani,Ramazani,2,Midfielder,2025-2026
248056,358,Tanaka,Ao,Tanaka,2,Midfielder,2025-2026
536119,359,Charlie,Crew,Crew,2,Midfielder,2025-2026
462635,360,Joe,Gelhardt,Gelhardt,2,Midfielder,2025-2026
470294,361,Darko,Gyabi,Gyabi,2,Midfielder,2025-2026
177815,691,Dominic,Calvert-Lewin,Calvert-Lewin,2,Forward,2025-2026
220627,706,James,Justin,Justin,2,Defender,2025-2026
600882,741,Harry,Gray,Gray,2,Forward,2025-2026
565863,787,Sam,Chambers,Chambers,2,Midfielder,2025-2026
116535,366,Alisson,Becker,A.Becker,14,Goalkeeper,2025-2026
449027,367,Giorgi,Mamardashvili,Mamardashvili,14,Goalkeeper,2025-2026
586268,368,Ármin,Pécsi,Pécsi,14,Goalkeeper,2025-2026
496208,391,Ben,Gannon-Doak,Gannon-Doak,91,Midfielder,2025-2026
609873,305,Harrison,Armstrong,Armstrong,11,Midfielder,2025-2026
428971,315,Steven,Benda,Benda,54,Goalkeeper,2025-2026
166477,319,Timothy,Castagne,Castagne,54,Defender,2025-2026
167074,322,Kenny,Tete,Tete,54,Defender,2025-2026
591385,323,Samuel,Amissah,Amissah,54,Defender,2025-2026
184349,328,Ryan,Sessegnon,Sessegnon,54,Midfielder,2025-2026
207189,330,Sander,Berge,Berge,54,Midfielder,2025-2026
212314,332,Saša,Lukić,Lukić,54,Midfielder,2025-2026
86873,664,Benjamin,Lecomte,Lecomte,54,Goalkeeper,2025-2026
97846,340,Alex,Cairns,Cairns,2,Goalkeeper,2025-2026
427637,350,Brenden,Aaronson,Aaronson,2,Midfielder,2025-2026
235826,362,Joël,Piroe,Piroe,2,Forward,2025-2026
106617,363,Patrick,Bamford,Bamford,2,Forward,2025-2026
565297,364,Mateo,Joseph Fernández-Regatillo,Mateo Joseph,2,Forward,2025-2026
174594,365,Lukas,Nmecha,Nmecha,2,Forward,2025-2026
180135,493,Sean,Longstaff,Longstaff,2,Midfielder,2025-2026
466525,660,Anton,Stach,Stach,2,Midfielder,2025-2026
201595,665,Lucas Estella,Perri,Perri,2,Goalkeeper,2025-2026
435997,698,Noah,Okafor,Okafor,2,Midfielder,2025-2026
155503,369,Freddie,Woodman,Woodman,14,Goalkeeper,2025-2026
216094,370,Jeremie,Frimpong,Frimpong,14,Defender,2025-2026
544877,371,Milos,Kerkez,Kerkez,14,Defender,2025-2026
122798,372,Andrew,Robertson,Robertson,14,Defender,2025-2026
97032,373,Virgil,van Dijk,Virgil,14,Defender,2025-2026
204716,374,Ibrahima,Konaté,Konaté,14,Defender,2025-2026
171287,376,Joe,Gomez,Gomez,14,Defender,2025-2026
214285,377,Konstantinos,Tsimikas,Tsimikas,14,Defender,2025-2026
611926,378,Amara,Nallo,Nallo,14,Defender,2025-2026
219937,379,Rhys,Williams,R.Williams,14,Defender,2025-2026
489580,380,Calvin,Ramsay,Ramsay,14,Defender,2025-2026
118748,381,Mohamed,Salah,M.Salah,14,Midfielder,2025-2026
494595,382,Florian,Wirtz,Wirtz,14,Midfielder,2025-2026
244731,383,Luis,Díaz Marulanda,Luis Díaz,14,Midfielder,2025-2026
243298,384,Cody,Gakpo,Gakpo,14,Midfielder,2025-2026
223541,385,Federico,Chiesa,Chiesa,14,Midfielder,2025-2026
243016,386,Alexis,Mac Allister,Mac Allister,14,Midfielder,2025-2026
424876,387,Dominik,Szoboszlai,Szoboszlai,14,Midfielder,2025-2026
206915,388,Curtis,Jones,C.Jones,14,Midfielder,2025-2026
441266,390,Ryan,Gravenberch,Gravenberch,14,Midfielder,2025-2026
158983,392,Endo,Wataru,Endo,14,Midfielder,2025-2026
535928,393,Stefan,Bajčetić Maquieira,Bajcetic,14,Midfielder,2025-2026
491501,394,James,McConnell,McConnell,14,Midfielder,2025-2026
440148,395,Tyler,Morton,Morton,14,Midfielder,2025-2026
591386,396,Trey,Nyoni,Nyoni,14,Midfielder,2025-2026
447203,397,Darwin,Núñez Ribeiro,Darwin,14,Forward,2025-2026
500058,398,Jayden,Danns,Danns,14,Forward,2025-2026
219168,499,Alexander,Isak,Isak,14,Forward,2025-2026
510663,661,Hugo,Ekitiké,Ekitiké,14,Forward,2025-2026
611922,686,Rio,Ngumoha,Ngumoha,14,Midfielder,2025-2026
647681,692,Giovanni,Leoni,Leoni,14,Defender,2025-2026
596042,746,Kieran,Morrison,Morrison,14,Midfielder,2025-2026
519440,760,Wellity,Lucky,Lucky,14,Defender,2025-2026
437730,82,Antoine,Semenyo,Semenyo,43,Midfielder,2025-2026
432720,182,James,Trafford,Trafford,43,Goalkeeper,2025-2026
209036,260,Marc,Guéhi,Guéhi,43,Defender,2025-2026
121160,399,Ederson,Santana de Moraes,Ederson M.,43,Goalkeeper,2025-2026
122074,401,Marcus,Bettinelli,Bettinelli,43,Goalkeeper,2025-2026
448514,402,Rayan,Aït-Nouri,Aït-Nouri,43,Defender,2025-2026
477424,403,Joško,Gvardiol,Gvardiol,43,Defender,2025-2026
211975,404,Manuel,Akanji,Akanji,43,Defender,2025-2026
578153,406,Abdukodir,Khusanov,Khusanov,43,Defender,2025-2026
465351,407,Matheus,Nunes,Matheus N.,43,Defender,2025-2026
477064,410,Rico,Lewis,Lewis,43,Defender,2025-2026
472769,411,Nico,O'Reilly,O'Reilly,43,Defender,2025-2026
616222,412,Vitor,de Oliveira Nunes dos Reis,Vitor Reis,43,Defender,2025-2026
438234,413,Omar,Marmoush,Marmoush,43,Midfielder,2025-2026
209244,414,Phil,Foden,Foden,43,Midfielder,2025-2026
510281,415,Sávio,Moreira de Oliveira,Savinho,43,Midfielder,2025-2026
165809,416,Bernardo,Mota Veiga de Carvalho e Silva,Bernardo,43,Midfielder,2025-2026
466052,417,Rayan,Cherki,Cherki,43,Midfielder,2025-2026
248875,418,Jérémy,Doku,Doku,43,Midfielder,2025-2026
59859,420,İlkay,Gündoğan,Gündoğan,43,Midfielder,2025-2026
222690,448,Tyrell,Malacia,Malacia,1,Defender,2025-2026
141746,449,Bruno,Borges Fernandes,B.Fernandes,1,Midfielder,2025-2026
430871,450,Matheus,Santos Carneiro da Cunha,Cunha,1,Midfielder,2025-2026
467169,454,Antony,dos Santos,Antony,1,Midfielder,2025-2026
61256,457,Carlos Henrique,Casimiro,Casemiro,1,Midfielder,2025-2026
232112,459,Manuel,Ugarte Ribeiro,Ugarte,1,Midfielder,2025-2026
618873,463,Sékou,Koné,Kone,1,Midfielder,2025-2026
477555,424,Oscar,Bobb,Bobb,54,Midfielder,2025-2026
492777,375,Conor,Bradley,Bradley,14,Defender,2025-2026
126184,405,Nathan,Aké,Aké,43,Defender,2025-2026
171314,408,Rúben,dos Santos Gato Alves Dias,Rúben,43,Defender,2025-2026
97299,409,John,Stones,Stones,43,Defender,2025-2026
220566,421,Rodrigo 'Rodri',Hernandez Cascante,Rodrigo,43,Midfielder,2025-2026
91651,422,Mateo,Kovačić,Kovačić,43,Midfielder,2025-2026
465694,423,Nico,González Iglesias,N.Gonzalez,43,Midfielder,2025-2026
575204,425,Claudio,Echeverri,Echeverri,43,Midfielder,2025-2026
433036,427,Tijjani,Reijnders,Reijnders,43,Midfielder,2025-2026
566164,428,Sverre,Nypan,Nypan,43,Midfielder,2025-2026
155405,429,Kalvin,Phillips,Phillips,43,Midfielder,2025-2026
223094,430,Erling,Haaland,Haaland,43,Forward,2025-2026
204936,736,Gianluigi,Donnarumma,Donnarumma,43,Goalkeeper,2025-2026
590039,739,Divine,Mukasa,Mukasa,43,Midfielder,2025-2026
566213,740,Stephen,Mfuni,Mfuni,43,Defender,2025-2026
616288,742,Ryan,McAidoo,McAidoo,43,Midfielder,2025-2026
516234,763,Charlie,Gray,Gray,43,Midfielder,2025-2026
580921,764,Reigan,Heskey,Heskey,43,Midfielder,2025-2026
494307,794,Max,Alleyne,Alleyne,43,Defender,2025-2026
446008,119,Bryan,Mbeumo,Mbeumo,1,Midfielder,2025-2026
451302,431,Altay,Bayındır,Bayindir,1,Goalkeeper,2025-2026
202641,432,André,Onana,Onana,1,Goalkeeper,2025-2026
588555,433,Elyh,Harrison,Harrison,1,Goalkeeper,2025-2026
21205,434,Tom,Heaton,Heaton,1,Goalkeeper,2025-2026
461537,435,Dermot,Mee,Mee,1,Goalkeeper,2025-2026
209365,436,Matthijs,de Ligt,De Ligt,1,Defender,2025-2026
221820,437,Lisandro,Martínez,Martinez,1,Defender,2025-2026
230001,438,Noussair,Mazraoui,Mazraoui,1,Defender,2025-2026
661712,439,Diego,León Blanco,D.Leon,1,Defender,2025-2026
216051,440,Diogo,Dalot Teixeira,Dalot,1,Defender,2025-2026
596777,441,Patrick,Dorgu,Dorgu,1,Defender,2025-2026
95658,442,Harry,Maguire,Maguire,1,Defender,2025-2026
106760,443,Luke,Shaw,Shaw,1,Defender,2025-2026
550864,444,Leny,Yoro,Yoro,1,Defender,2025-2026
577974,445,Harry,Amass,Amass,1,Defender,2025-2026
547676,446,Tyler,Fredricson,Fredricson,1,Defender,2025-2026
606745,447,Ayden,Heaven,Heaven,1,Defender,2025-2026
176297,451,Marcus,Rashford,Rashford,1,Midfielder,2025-2026
493250,452,Amad,Diallo,Amad,1,Midfielder,2025-2026
184341,455,Mason,Mount,Mount,1,Midfielder,2025-2026
516895,458,Kobbie,Mainoo,Mainoo,1,Midfielder,2025-2026
490881,460,Toby,Collyer,Collyer,1,Midfielder,2025-2026
556639,461,Jayce,Fitzgerald,Fitzgerald,1,Midfielder,2025-2026
547037,462,Jack,Fletcher,J.Fletcher,1,Midfielder,2025-2026
559684,464,Jack,Moorhouse,Moorhouse,1,Midfielder,2025-2026
497894,465,Rasmus,Højlund,Højlund,1,Forward,2025-2026
458249,466,Joshua,Zirkzee,Zirkzee,1,Forward,2025-2026
596047,467,Chido,Obi,Obi,1,Forward,2025-2026
575034,468,Ethan,Wheatley,Wheatley,1,Forward,2025-2026
576634,827,Jim,Thwaites,Thwaites,1,Midfielder,2025-2026
434399,541,Reinildo,Mandava,Reinildo,56,Defender,2025-2026
499309,252,Marc,Guiu Paz,Marc Guiu,8,Forward,2025-2026
485711,681,Benjamin,Sesko,Šeško,1,Forward,2025-2026
465247,733,Senne,Lammens,Lammens,1,Goalkeeper,2025-2026
576628,755,Shea,Lacey,Lacey,1,Midfielder,2025-2026
576620,769,Bendito,Mantato,Bendito Mantato,1,Midfielder,2025-2026
519913,771,Tyler,Fletcher,Fletcher,1,Midfielder,2025-2026
576637,788,Godwill,Kukonki,Kukonki,1,Defender,2025-2026
232653,52,Jacob,Ramsey,J.Ramsey,4,Midfielder,2025-2026
216646,135,Yoane,Wissa,Wissa,4,Forward,2025-2026
98747,469,Nick,Pope,Pope,4,Goalkeeper,2025-2026
81441,471,Mark,Gillespie,Gillespie,4,Goalkeeper,2025-2026
111452,472,Odysseas,Vlachodimos,Odysseas,4,Goalkeeper,2025-2026
487838,473,Lewis,Hall,Hall,4,Defender,2025-2026
119471,474,Fabian,Schär,Schär,4,Defender,2025-2026
220237,475,Sven,Botman,Botman,4,Defender,2025-2026
78916,476,Dan,Burn,Burn,4,Defender,2025-2026
441191,477,Tino,Livramento,Livramento,4,Defender,2025-2026
77794,478,Kieran,Trippier,Trippier,4,Defender,2025-2026
111773,479,Emil,Krafth,Krafth,4,Defender,2025-2026
101148,480,Jamaal,Lascelles,Lascelles,4,Defender,2025-2026
545477,481,Alex,Murphy,A.Murphy,4,Defender,2025-2026
441024,482,Harrison,Ashby,Ashby,4,Defender,2025-2026
578512,483,Miodrag,Pivaš,Pivas,4,Defender,2025-2026
169359,484,Matt,Targett,Targett,4,Defender,2025-2026
232826,485,Anthony,Gordon,Gordon,4,Midfielder,2025-2026
449434,486,Anthony,Elanga,Elanga,4,Midfielder,2025-2026
201666,487,Harvey,Barnes,Barnes,4,Midfielder,2025-2026
208706,488,Bruno,Guimarães Rodriguez Moura,Bruno G.,4,Midfielder,2025-2026
114243,489,Jacob,Murphy,J.Murphy,4,Midfielder,2025-2026
180974,490,Joelinton Cássio,Apolinário de Lira,Joelinton,4,Midfielder,2025-2026
432422,491,Sandro,Tonali,Tonali,4,Midfielder,2025-2026
640108,492,Antoñito,Cordero Campillo,Antoñito C.,4,Midfielder,2025-2026
200089,494,Joe,Willock,Willock,4,Midfielder,2025-2026
153127,495,Isaac,Hayden,Hayden,4,Midfielder,2025-2026
564510,496,Garang,Kuol,Kuol,4,Midfielder,2025-2026
547719,497,Lewis,Miley,L.Miley,4,Midfielder,2025-2026
461484,498,Joe,White,White,4,Midfielder,2025-2026
538207,500,William,Osula,Osula,4,Forward,2025-2026
599303,501,Sean,Neave,Neave,4,Forward,2025-2026
225321,674,Aaron,Ramsdale,Ramsdale,4,Goalkeeper,2025-2026
465642,684,Malick,Thiaw,Thiaw,4,Defender,2025-2026
623110,689,Seung-Soo,Park,Seung soo,4,Midfielder,2025-2026
470313,714,Nick,Woltemade,Woltemade,4,Forward,2025-2026
19236,753,John,Ruddy,Ruddy,4,Goalkeeper,2025-2026
553746,765,Leo,Shahar,Shahar,4,Defender,2025-2026
666607,772,Sam,Alabi,Alabi,4,Midfielder,2025-2026
206325,12,Oleksandr,Zinchenko,Zinchenko,17,Defender,2025-2026
88248,400,Stefan,Ortega Moreno,Ortega Moreno,17,Goalkeeper,2025-2026
432714,426,James,McAtee,McAtee,17,Midfielder,2025-2026
85633,502,Matz,Sels,Sels,17,Goalkeeper,2025-2026
475123,503,Carlos Miguel,dos Santos Pereira,C.Miguel,17,Goalkeeper,2025-2026
230046,699,Douglas Luiz,Soares de Paulo,Douglas Luiz,7,Midfielder,2025-2026
138001,630,Tom,King,King,11,Goalkeeper,2025-2026
224068,504,Matt,Turner,Turner,17,Goalkeeper,2025-2026
227444,505,Nikola,Milenković,Milenković,17,Defender,2025-2026
575476,506,Murillo,Costa dos Santos,Murillo,17,Defender,2025-2026
159506,507,Ola,Aina,Aina,17,Defender,2025-2026
215136,508,Neco,Williams,N.Williams,17,Defender,2025-2026
451432,509,David,Mota Veiga Teixeira do Carmo,David Carmo,17,Defender,2025-2026
575458,510,Jair,Paula da Cunha Filho,Jair Cunha,17,Defender,2025-2026
485047,511,Felipe,Rodrigues da Silva,Morato,17,Defender,2025-2026
204822,512,Omar,Richards,O.Richards,17,Defender,2025-2026
549067,513,Zach,Abbott,Abbott,17,Defender,2025-2026
90585,514,Willy,Boly,Boly,17,Defender,2025-2026
222531,515,Morgan,Gibbs-White,Gibbs-White,17,Midfielder,2025-2026
209046,516,Callum,Hudson-Odoi,Hudson-Odoi,17,Midfielder,2025-2026
215379,517,Elliot,Anderson,Anderson,17,Midfielder,2025-2026
510500,518,João Pedro,Ferreira da Silva,Jota,17,Midfielder,2025-2026
250199,519,Nicolás,Domínguez,Dominguez,17,Midfielder,2025-2026
243345,520,Lewis,O'Brien,O'Brien,17,Midfielder,2025-2026
210462,521,Ibrahim,Sangaré,Sangaré,17,Midfielder,2025-2026
204968,522,Ryan,Yates,Yates,17,Midfielder,2025-2026
569014,523,Eric,da Silva Moreira,Da Silva Moreira,17,Midfielder,2025-2026
495161,524,Marko,Stamenić,Stamenic,17,Midfielder,2025-2026
60689,525,Chris,Wood,Wood,17,Forward,2025-2026
482973,526,Igor Jesus,Maciel da Cruz,Igor Jesus,17,Forward,2025-2026
210156,527,Taiwo,Awoniyi,Awoniyi,17,Forward,2025-2026
456512,669,Dan,Ndoye,Ndoye,17,Midfielder,2025-2026
107265,675,Angus,Gunn,Gunn,17,Goalkeeper,2025-2026
503301,693,Omari,Hutchinson,Hutchinson,17,Midfielder,2025-2026
465680,696,Arnaud,Kalimuendo,Kalimuendo,17,Forward,2025-2026
221389,715,John Victor,Maciel Furtado,John,17,Goalkeeper,2025-2026
500151,716,Nicolò,Savona,Savona,17,Defender,2025-2026
560441,729,Luis Eduardo,Soares da Silva,Cuiabano,17,Defender,2025-2026
476887,734,Dilane,Bakwa,Bakwa,17,Midfielder,2025-2026
469130,805,Lorenzo,Lucca,Lucca,17,Forward,2025-2026
470315,814,Luca,Netz,Netz,17,Defender,2025-2026
232571,528,Anthony,Patterson,Patterson,56,Goalkeeper,2025-2026
74854,529,Simon,Moore,Moore,56,Goalkeeper,2025-2026
490000,530,Blondy,Nna Noukeu,Nna Noukeu,56,Goalkeeper,2025-2026
223827,531,Daniel,Ballard,Ballard,56,Defender,2025-2026
487676,532,Trai,Hume,Hume,56,Defender,2025-2026
220684,533,Aji,Alese,Alese,56,Defender,2025-2026
232820,534,Joe,Anderson,Anderson,56,Defender,2025-2026
461195,535,Dennis,Cirkin,Cirkin,56,Defender,2025-2026
477547,536,Leo Fuhr,Hjelde,Hjelde,56,Defender,2025-2026
492066,537,Niall,Huggins,Huggins,56,Defender,2025-2026
514613,538,Zak,Johnson,Johnson,56,Defender,2025-2026
167512,539,Luke,O'Nien,O'Nien,56,Defender,2025-2026
465702,540,Timothée,Pembélé,Pembele,56,Defender,2025-2026
242898,580,Brennan,Johnson,Johnson,31,Midfielder,2025-2026
519634,542,Jenson,Seelt,Seelt,56,Defender,2025-2026
535818,543,Simon,Adingra,Adingra,56,Midfielder,2025-2026
547027,544,Habib,Diarra,Diarra,56,Midfielder,2025-2026
124165,545,Patrick,Roberts,Roberts,56,Midfielder,2025-2026
626844,546,Milan,Aleksić,Aleksić,56,Midfielder,2025-2026
484420,547,Enzo,Le Fée,E.Le Fée,56,Midfielder,2025-2026
461199,548,Romaine,Mundle,Mundle,56,Midfielder,2025-2026
223336,549,Dan,Neil,Neil,56,Midfielder,2025-2026
215460,550,Ian,Poveda-Ocampo,Poveda,56,Midfielder,2025-2026
554197,551,Chris,Rigg,Rigg,56,Midfielder,2025-2026
577669,552,Noah,Sadiki,Sadiki,56,Midfielder,2025-2026
549912,553,Chemsdine,Talbi,Talbi,56,Midfielder,2025-2026
477851,554,Abdoullah,Ba,Ba,56,Midfielder,2025-2026
171422,555,Alan,Browne,Browne,56,Midfielder,2025-2026
458297,556,Pierre,Ekwah Elimby,Ekwah,56,Midfielder,2025-2026
547410,557,Harrison,Jones,H.Jones,56,Midfielder,2025-2026
493837,558,Jay,Matete,Matete,56,Midfielder,2025-2026
500696,559,Nectarios,Triantis,Triantis,56,Midfielder,2025-2026
437505,560,Wilson,Isidor,Isidor,56,Forward,2025-2026
564406,561,Eliezer,Mayenda Dossou,Mayenda,56,Forward,2025-2026
611975,562,Ahmed,Abdullahi,Abdullahi,56,Forward,2025-2026
551153,563,Luís Hemir,Silva Semedo,Luís Hemir,56,Forward,2025-2026
440955,564,Nazarii,Rusyn,Rusyn,56,Forward,2025-2026
84450,668,Granit,Xhaka,Xhaka,56,Midfielder,2025-2026
498016,670,Robin,Roefs,Roefs,56,Goalkeeper,2025-2026
105717,678,Arthur,Masuaku,Masuaku,56,Defender,2025-2026
201895,683,Omar,Alderete,Alderete,56,Defender,2025-2026
200834,694,Nordi,Mukiele,Mukiele,56,Defender,2025-2026
247955,724,Lutsharel,Geertruida,Geertruida,56,Defender,2025-2026
441264,730,Brian,Brobbey,Brobbey,56,Forward,2025-2026
110504,735,Bertrand,Traoré,Traoré,56,Midfielder,2025-2026
232356,774,Jenson,Jones,Jenson Jones,56,Defender,2025-2026
604211,775,Tymur,Tutierov,Tutierov,56,Midfielder,2025-2026
699989,800,Djiamgone Jocelin Ta,Bi,Jocelin.T,56,Midfielder,2025-2026
515046,812,Melker,Ellborg,Ellborg,56,Goalkeeper,2025-2026
536661,813,Nilson,Angulo,Angulo,56,Midfielder,2025-2026
570929,821,Jack,Whittaker,Whittaker,56,Midfielder,2025-2026
571087,822,Jaydon,Jones,Jones,56,Midfielder,2025-2026
184254,565,Guglielmo,Vicario,Vicario,6,Goalkeeper,2025-2026
214572,566,Brandon,Austin,Austin,6,Goalkeeper,2025-2026
485055,567,Antonín,Kinský,Kinsky,6,Goalkeeper,2025-2026
441164,568,Pedro,Porro Sauceda,Pedro Porro,6,Defender,2025-2026
221632,569,Cristian,Romero,Romero,6,Defender,2025-2026
135720,570,Kevin,Danso,Danso,6,Defender,2025-2026
115556,571,Ben,Davies,Davies,6,Defender,2025-2026
493125,572,Radu,Drăgușin,Dragusin,6,Defender,2025-2026
232859,573,Djed,Spence,Spence,6,Defender,2025-2026
487053,574,Destiny,Udogie,Udogie,6,Defender,2025-2026
491279,575,Micky,van de Ven,Van de Ven,6,Defender,2025-2026
548308,576,Ashley,Phillips,Phillips,6,Defender,2025-2026
101178,614,James,Ward-Prowse,Ward-Prowse,90,Midfielder,2025-2026
223434,149,Igor Julio,dos Santos de Paulo,Igor,36,Defender,2025-2026
553299,577,Takai,Kōta,Takai,6,Defender,2025-2026
610799,578,Luka,Vušković,Vuskovic,6,Defender,2025-2026
85971,579,Son,Heung-min,Son,6,Midfielder,2025-2026
172780,581,James,Maddison,Maddison,6,Midfielder,2025-2026
460842,582,Mohammed,Kudus,Kudus,6,Midfielder,2025-2026
445044,583,Dejan,Kulusevski,Kulusevski,6,Midfielder,2025-2026
511499,584,Mathys,Tel,Tel,6,Midfielder,2025-2026
202993,585,Rodrigo,Bentancur,Bentancur,6,Midfielder,2025-2026
570526,586,Lucas,Bergvall,Bergvall,6,Midfielder,2025-2026
227127,587,Yves,Bissouma,Bissouma,6,Midfielder,2025-2026
550839,588,Wilson,Odobert,Odobert,6,Midfielder,2025-2026
235674,589,Manor,Solomon,Solomon,6,Midfielder,2025-2026
436234,590,Bryan,Gil Salvatierra,Bryan,6,Midfielder,2025-2026
547701,591,Archie,Gray,Gray,6,Midfielder,2025-2026
499721,592,Mikey,Moore,Moore,6,Midfielder,2025-2026
482442,593,Pape Matar,Sarr,P.M.Sarr,6,Midfielder,2025-2026
623095,594,Yang,Min-hyeok,Min-hyeok,6,Midfielder,2025-2026
499726,595,Callum,Olusesi,Olusesi,6,Midfielder,2025-2026
154566,596,Dominic,Solanke-Mitchell,Solanke,6,Forward,2025-2026
212319,597,Richarlison,de Andrade,Richarlison,6,Forward,2025-2026
552427,598,Will,Lankshear,Lankshear,6,Forward,2025-2026
490145,599,Dane,Scarlett,Scarlett,6,Forward,2025-2026
154296,673,João Maria,Lobo Alves Palhares Costa Palhinha Gonçalves,J.Palhinha,6,Midfielder,2025-2026
493362,717,Xavi,Simons,Xavi,6,Midfielder,2025-2026
247693,726,Randal,Kolo Muani,Kolo Muani,6,Forward,2025-2026
640419,745,Jun'ai,Byfield,Byfield,6,Defender,2025-2026
499716,750,James,Rowswell,Rowswell,6,Defender,2025-2026
590035,751,Yusuf,Akhamrich,Akhamrich,6,Midfielder,2025-2026
